"","학교명","학점","스펙수","자기소개서"
"speclist",서울시립대 ,3.33,4,지원직무를 수행하기 위한 본인의 역량저는 경제학부를 전공하며 금융 및 경제 도메인 지식을 기반으로 한 금융권 마케팅을 진로분야로 삼았습니다 하지만 2020년 코로나로 인해 디지털 전환이 가속화됨에 따라 프로그래밍 및 프로세스 전반에 걸친 이해능력이 중요함을 깨닫고 빅데이터 기반의 역량을 쌓아왔습니다 구체적인 데이터 관련 역량을 다음과 같습니다PythonSQL 역량데이터 분석에서 가장 큰 비중을 차지하는 것은 데이터 수집과 전처리입니다 저는 Python을 활용해 전처리 머신러닝 웹크롤링 등 다양한 분석툴을 사용할 수 있습니다 경제학을 전공하여 데이터 관련 지식이 전혀 없었던 저는 데이터 분석가라는 꿈을 이루고자 Python 기반의 다양한 프로그램을 이수하였습니다 특히 고용노동부에서 주관하는 산업융합 빅데이터 분석가 양성과정에서 488시간의 교육을 이수하면서 Python 프로그래밍 스킬을 공부하였습니다이후 한국지능정보사회지능원에서 공공데이터 인턴으로 근무하면서 Dbeaver라는 SQL 클라이언트 활용 역량을 쌓았습니다 공공데이터 인턴에서는 API를 통해 공공데이터를 호출하고 SQL에 적재하는 작업을 수행하였습니다 또한 품질진단 프로그램을 활용하여 적재된 데이터를 평가하고 데이터 품질을 향상시키는 작업을 진행하였습니다 저는 인턴을 하면서 1000개 이상의 데이터 목록을 정비하였고 그 과정에서 데이터베이스 정의 조작 명령어 역량을 길렀습니다데이터 리터러시 역량데이터 분석 직무를 수행하기 위해 데이터 리터러시 역량을 길렀습니다 저는 수치화된 데이터뿐만 아니라 유튜브 채널 데이터 관련 커뮤니티 게시글 등을 모니터링하며 인사이트를 찾는 프로젝트를 진행하였습니다또한 KBI 금융DT TEST 구글 애널리틱스 자격증을 취득하면서 마케팅 금융 산업에서 데이터가 어떻게 활용되는지를 공부하였습니다 현재 데이터 사이언티스트를 준비하는 대외 동아리를 개설하여 멤버들과 함께 데이터 분석 전문가 SQL 자격증 등을 공부하고 있습니다 또한 데이콘 플랫폼을 활용하여 다양한 산업군의 데이터를 기반으로 한 경진대회에 참여하여 데이터 인사이트 도출 능력을 기르고 있습니다 자신만의 창의적인 대안 지식 노하우 등을 활용하여 문제를 해결한 사례를 기술하여 주십시오한국문화관광연구원에서 주최한 문화관광 빅데이터 분석대회에서 창의적인 데이터 분석 방안을 통해 대상을 받은 경험이 있습니다 해당 공모전에서는 카드사의 고객데이터 및 문화관광 데이터를 활용해 트렌드를 분석하고 침체된 관광 활성화 방안을 수립하는 것이 주제였습니다문화관광 데이터 분석 과정에서 여행객들이 SNS를 통해 여행정보를 가장 많이 접한다는 것을 알 수 있었습니다 이에 저는 기존 데이터 이외에 인스타그램과 트위터 게시글 크롤링을 통해 최근 여행 트렌드와 여행객들의 니즈 요소를 파악하였습니다 또한 트위터 리트윗 개수를 기반으로 긍정 부정 게시글을 나누고 감성분석을 수행하여 여행수요자들이 어떤 여행지나 키워드에 관심을 두는지 예측하였습니다이러한 분석을 기반으로 실시간 트위터 감성분석을 통한 예측 모델을 구현하였고 모델링 결과에 따른 관광활성화 방안을 제안하였습니다 이후 저희팀은 심사과정에서 SNS 활용을 통해 폭넓고 신속하게 관광 트렌드를 분석할 수 있다는 방안의 창의성을 인정받았습니다 그리고 총 273개 팀 중에서 대상을 받는 좋은 결과를 내게 되었습니다본인 성격의 장점 및 단점과 그것이 본인이 지원한 분야의 업무를 수행하는 것에 어떠한 영향을 줄 수 있는지를 기술하여 주십시오성격의 가장 큰 장점은 섬세함입니다 저는 섬세함을 통해 남들이 잘 보지 못하거나 신경 쓰지 않는 요소를 캐치해내고 오류를 줄이는 데에 능숙합니다 데이터 구축에 있어서 가장 중요한 요소 중 하나는 바로 정확성 입니다 아무리 데이터의 품질이 좋고 활용가치가 높더라도 정확한 실측 및 정제가 이루어지지 않는다면 이는 의미 없는 결과를 낳을 것입니다 저는 장점을 통해 정확한 데이터를 추출하여 오픈데이터 서비스 구축에 기여하겠습니다반면 단점은 소극적인 성향입니다 내성적인 성격으로 인해 대학 내 팀 프로젝트 당시 적극적인 참여를 보이지 않아 팀 내의 분위기를 저하시킨 경험이 있었습니다 이러한 단점을 극복하기 위해 대학생 경제연합 동아리 경제기획부에 지원하였고 한번도 경험하지 않았던 프로그램 기획 및 진행을 맡게 되었습니다80여 명의 코스생들 앞에서 프로그램을 진행하는 업무를 맡으면서 소극적인 성격을 두려워하기보다는 그것을 이겨내기 위해 더 노력하고 성공의 근간으로 삼고자 하였습니다 이후 소극적인 성격을 다소 극복했을 뿐만 아니라 중요한 업무에 있어서 누구보다 성실하게 준비하고 재정비하는 습관을 지닐 수 있었습니다 이러한 성격의 단점이 존재하지만 저는 이를 활용하여 빅데이터 분석 업무에서 성실함을 잃지 않고 전문성 향상을 위해 노력하겠습니다
"speclist",건국대 ,3.87,6,1 자발적으로 최고 수준의 목표를 세우고 끈질기게 성취한 경험에 대해 서술해 주십시오 본인이 설정한 목표 목표의 수립 과정 처음에 생각했던 목표 달성 가능성 수행 과정에서 부딪힌 장애물 및 그 때의 감정생각 목표 달성을 위한 구체적 노력 실제 결과 경험의 진실성을 증명할 수 있는 근거가 잘 드러나도록 기술 7001000 자 10 단락 이내나만의 프로젝트 세워보기 엔지니어링 캠프를 통해 프로젝트 관리와 Primavera P6 프로그램에 대해 배우게 되었습니다 단순히 배운 것에 그치지 않고 실습을 하면서 적용해 보고 싶었습니다 따라서 CAPM이라는 프로젝트 관리 자격증 취득을 목표로 저만의 프로젝트를 세우고 Primavera P6를 이용하여 작업분류체계 필요 활동을 정의하여 일정을 수립하고 프로젝트 달성 확률을 알아보았습니다 처음 계획한 프로젝트에서는 너무 많은 활동을 짧은 기간 내에 할당하고 선후행 관계를 잘 못 설정하여 달성 확률이 엄청 낮게 나왔습니다 이를 통해서 해야 할 공부량에 비해 3주간의 계획이 부족하다는 것을 알게 되었고 실제로 이 계획대로 공부했다면 자격증 취득에 실패했을까 생각하면서 5주에 걸쳐 다시 차근차근 활동 일정 및 자원분배 상세 일정까지 수립하였습니다 정말 프로젝트 관리자가 된 것처럼 공부하는데 필요한 책값 시험비 등의 비용까지 책정해 보고 미리 약속이 있는 날도 표시하면서 일과를 세세히 나눠 계획을 수립해 보았습니다 확률이 높아질 때까지 직접 계획을 수정해가면서 자연스럽게 각 계획 수립 단계에서의 Inoutput과 네트워크 다이어그램 등에 대해 배울 수 있었습니다 억지로 암기로 하는 공부가 아닌 흥미를 느끼며 자격증 공부를 할 수 있었고 이렇게 미리 일정을 짜 놓으니 미루는 습관을 없애 버릴 수 있었습니다 이론과 실기를 동시에 공부하니 훨씬 머리에 오래 남았음은 물론이고 동시에 세부 일정까지 미리 계획하여 더 효율적으로 공부할 수 있었습니다 자격증 취득이라는 저만의 프로젝트를 성공시키기 위해 열심히 일정에 맞춰 공부한 결과 한 번에 CAPM을 취득할 수 있었습니다 결과적으로 저만의 첫 프로젝트를 성공적으로 끌어낼 수 있었습니다 또한 다른 유료 강의를 듣지 않고 책만 가지고 독학을 했는데 시험 결과 점수도 높게 나와 낮은 비용으로 높은 품질을 낼 수 있었던 프로젝트라고 평가하고 싶습니다 2 새로운 것을 접목하거나 남다른 아이디어를 통해 문제를 개선했던 경험에 대해 서술해 주십시오 기존 방식과 본인이 시도한 방식의 차이 새로운 시도를 하게 된 계기 새로운 시도를 했을 때의 주변 반응 새로운 시도를 위해 감수해야 했던 점 구체적인 실행 과정 및 결과 경험의 진실성을 증명할 수 있는 근거가 잘 드러나도록 기술 7001000 자 10 단락 이내 1000자이해관계의 중요성 스마트폰을 리퍼 하는 회사에서 전체 생산 프로세스와 시스템을 관리하는 인턴을 했습니다 주 고객은 미국의 한 핸드폰 보험회사였습니다 그러나 그 보험회사와 비용 문제로 상충하는 적이 많았습니다 스마트폰마다 고장 나거나 결함을 가진 부분이 달랐고 그에 따라 각각 교체해야 할 파트도 상이했습니다 새 파트를 사려면 그만큼 비용을 많이 들기에 재생 파트가 많아야 유리했습니다 하지만 고장 난 스마트폰의 상태 데이터가 제대로 정리되어 있지 않아 보험회사에서 비용 문제로 따졌을 때 지표로 삼을 만한 자료가 없었습니다 이를 해결하기 위해 휴대폰 분해 과정 전 초반에 데이터를 입력하는 프로세스가 필요하다고 생각했습니다 따라서 부품별 상태를 나누고 초반 프로세스에 데이터 입력 단계를 넣는 것이 어떨까 제안했습니다 저희 부서에서는 긍정적인 반응이었지만 다른 생산라인에 계신 매니저님께서는 작업자 교육부터 라인 재배치 작업지시 문서 작업 등 많은 일이 늘어난다고 하셨습니다 이런 변화 하나가 전체 생산라인에 미치는 영향이 크다는 것을 깨닫게 되어 이를 개선하면서 생산 효율을 최대한 떨어뜨리지 않기 위해 노력했습니다 각 라인과 회의를 하며 입력방식을 어떤 식으로 하고 화면을 구성해야 할지 고민하여 스캔 시 모델별 부품 정보가 나오고 그에 따른 상태를 각기 나누어 체크 박스 형식으로 구성하여 손쉽게 상태를 파악하고 입력하도록 하였습니다 또한 새 파트와 재생 파트별 숫자를 부여하여 조립 후 스캔 시 파트 넘버를 넣는 프로세스도 추가하였습니다 그 결과 망가진 스마트폰 중에서 사용할 수 있는 부품의 양과 조립 시 얼마나 어느 파트를 새로 구매하여 사용했는지 파악할 수 있었습니다 그 후 가격과 수량 데이터를 이용하여 비용을 계산하고 최종적으로 보고서까지 만들었습니다 그 근거자료를 통해 보험회사 측과의 타협도 잘 해결할 수 있었고 회사의 비용 및 수익 파악도 용이 해졌습니다3 관련 경험 1 10 단락 이내 지원 직무 수행에 필요한 전문 역량을 키우기 위해 노력한 경험에 대해 서술해 주십시오  학습동아리공모전프로젝트논문연구인턴 등 경험의 종류는 무관하며 직무 연관성이 가장 큰 경험부터 작성해 주십시오  관련경험과 상세내용으로 나눠서 작성 각 최소 2개 이상 작성 1 관련경험  경험 및 수행기간 작성 100자 이내 2 상세내용  해당 경험에서의 역할과정결과얻게 된 역량느낀점 등에 대해 상세히 작성 300자 이내 상세내용 10 단락 이내텍스트 마이닝을 이용한 제품 후기 분석  추후 모델 방향성 제시 아이폰X와 아이폰XS에 대한 리뷰를 트위터에서 웹스크립핑하여 분석하는 논문을 작성하였습니다 파이썬과 IBM Watson을 이용하여 텍스트 마이닝에 관한 논문을 작성했습니다 웹스크래퍼를 통해 수집한 트위터 데이터를 전처리하여 분석에 적합한 데이터로 변환한 후 의미 있는 토픽을 찾기 위해 불용어를 제거했습니다 그 후 LDA 토픽 모델링과 감성 분석을 실행한 후 토픽별 키워드와 중요도 감성점수를 계산했습니다 그 결과 아이폰X와 XS의 각 기능의 개선사항이나 변화에 따른 감성점수 변화를 알 수 있었습니다 이를 통해 자연어 이해와 데이터가 어떻게 의미 있는 가치를 담긴 정보로 바뀔 수 있는지 깨닫게 되었습니다 관련경험 2 10 단락 이내 상세내용 10 단락 이내약 6개월간 미국에 있는 현대 디지텍이라는 회사에서 시스템 및 프로세스 개선 부서에서 인턴으로 근무하였습니다 스마트폰을 Refurbish 하는 회사였습니다 주기적으로 변경된 생산 데이터를 수정하고 각 라인과 회의를 거쳐 데이터 입력부터 재고 시스템까지 전 생산 과정을 관리했습니다 각 라인에서는 보고 싶어 하는 데이터들이 달랐기 때문에 그 요구에 맞춰 SQL을 이용하여 새로운 View를 만들고 홈페이지와 연동하여 게시하였습니다 예를 들어 야간 조가 생김에 따라 품질 부서의 요청에 맞춰 주야간을 따로 설정하여 불량률을 볼 수 있게 수정하였습니다 모든 라인과 소통하고 그에 따라 시스템를 개선하다 보니 회사 전체의 프로세스를 이해할 수 있었고 분석 능력 또한 키울 수 있었습니다
"speclist",건국대 ,3.87,6,1 CJ프레시웨이의 해당 직무를 선택한 지원동기는 무엇인가요 ① 회사를 선택하는 기준은 무엇이며 CJ프레시웨이가 그 기준에 적합한 이유 ② CJ프레시웨이에서 해당 직무를 수행하고 싶은 이유 및 성장 비전을 구체적으로 작성해주세요 800자 이내역량역량을 키울 수 있는 회사가 저의 선택 기준입니다 CJ프레시웨이는 국제 식자재 유통 1위를 선두하고 있으며 현재 글로벌로 나아가고 있습니다 다양한 상품 소싱력과 최첨단 물류센터를 통한 효율적인 공급망으로 개인 식당부터 기업까지 최고의 품질을 제공하기 위해 노력합니다 이렇게 방대한 유통망과 다양한 고객층을 담당하고 있는 CJ프레시웨이에서 실무 데이터를 경험하며 데이터 사이언티스트로 성장하고자 지원했습니다 더불어 산업공학도로서 생산물류 및 SCM 품질에 대해 잘 이해하고 이를 기반으로 데이터 분석 업무를 지원한다면 더욱 시너지를 발휘할 것입니다 지금까지 쌓아온 지식과 경험을 바탕으로 역량을 발휘할 수 있는 회사이자 직무라고 확신했기에 지원했습니다맞춤형 인재데이터 기반의 예측분석 시장 및 트렌드 조사 고객 및 판매분석 등을 통해 더욱 효율적인 업무를 지원할 수 있는 여러 프로젝트를 수행하고 싶습니다 이를 통해 분석목적에 맞는 결과를 도출할 수 있는 CJ프레시웨이의 맞춤형 데이터 분석가가 되고 싶습니다 수많은 거래와 비즈니스에서 발생하는 데이터를 분석해보고 예측해보며 그 속에서 의미 있는 인사이트를 도출해낼 것입니다 각각의 고객과 기업을 대상으로 맞춤형 서비스를 제공하며 적시에 좋은 품질의 식품을 제공하는 데 보탬이 되고 싶습니다 식자재 유통 프로세스 전반에 대해 이해하며 데이터를 통해 업무 효율성을 높일 수 있는 CJ프레시웨이의 맞춤형 인재가 되겠습니다 2 지원 직무에 본인이 적합하다고 생각하는 이유는 무엇인가요 ① 지원 직무에 있어 가장 중요한 업무 역량이 무엇이라고 생각하는지 정의하고 ② 해당 역량을 키우기 위해 어떤 노력을 해왔는지 구체적 사례를 들어 기술해주세요 1000자 이내 직무 관련 보유 지식역량 및 자기발전 계획 포함데이터의 일생과 함께하기단순히 데이터 분석만 할 줄 알아서는 원하는 인사이트를 도출해내지 못 할 수 있습니다 DB 구축 분석을 위한 전처리 변수 및 모델 설정 머신러닝 및 딥러닝 기법 분석 후 인사이트 도출 마지막으로 모듈화하여 업무를 더 편하게 할 프로그래밍 역량까지 있어야 합니다 즉 데이터가 구축되고 그 속에서 정보와 지혜를 얻을 때까지의 일생을 함께할 수 있어야 진정한 분석을 할 수 있다고 생각합니다1 데이터베이스 구축 및 관리현대디지텍의 IT 부서에서 DB 관리를 맡으며 생산데이터를 관리하였습니다 실무에서 데이터베이스를 구축해보고 관리하며 데이터 품질의 중요성에 대해 알 수 있었고 무결성과 최신성 등의 원칙을 지키고자 노력했습니다 2 데이터 분석프로그래밍 동아리인 PIE에서 R과 파이썬을 기반으로 스터디하며 여러 데이터 분석 프로젝트를 진행해왔습니다 하지만 점차 심화될수록 더욱 체계적으로 배우고 싶다고 느끼게 되어 현재 한국품질재단의 빅데이터 교육 과정을 수료 중입니다 백엔드 및 프론트엔드 SQL Spark 머신러닝 및 딥러닝에 대해 배웠습니다 여러 데이터에 따른 모델 선택과 변수 및 파라미터 조정법 등을 통해 예측 정확도를 높이고 모델을 훈련시키는 법을 배울 수 있었습니다 더불어 현직자분들과 실무 프로젝트를 하며 클라우드 기반 데이터 분석 프로젝트를 진행하고 있습니다3 인사이트 도출아이폰X와 XS에 대한 감성분석을 바탕으로 논문을 작성했습니다 트위터 리뷰를 크롤링한 후 IBM Watson으로 감성분석을 진행하여 모델의 전후 시리즈에 대해 만족과 불만족을 평가해보았습니다 예를 들어 x의 배터리 감성점수는 16이었으나 xs의 배터리가 30분이 더 긴 배터리 사용 시간으로 향상되면서 감성점수도 29로 향상된 것을 확인해볼 수 있었습니다 더불어 불만족으로 나온 XS의 기능에 대해 추후 모델 방향성을 제시하며 분석 결과에서 인사이트를 얻을 수 있었습니다3 차별화된 아이디어 또는 새로운 시도를 통해 문제어려움를 개선하거나 해결한 경험에 대해 서술해주세요 ① 해당 경험에 대한 구체적인 실행 과정과 본인만의 노력 ② 그 과정을 통해 이룬 성과와 느낀 점을 상세히 기술해주세요 1000자 이내 직무와 무관하여도 상관없습니다이해관계의 중요성스마트폰을 리퍼 하는 회사에서 전체 생산 프로세스와 시스템을 관리하는 인턴을 했습니다 주 고객은 미국의 한 핸드폰 보험회사였습니다 그러나 그 보험회사와 비용 문제로 상충하는 적이 많았습니다 스마트폰마다 고장 나거나 결함을 가진 부분이 달랐고 그에 따라 각각 교체해야 할 파트도 상이했습니다 새 파트를 사려면 그만큼 비용을 많이 들기에 재생 파트가 많아야 유리했습니다 하지만 고장 난 스마트폰의 상태 데이터가 제대로 정리되어 있지 않아 보험회사에서 비용 문제로 따졌을 때 지표로 삼을 만한 자료가 없었습니다 이를 해결하기 위해 휴대폰 분해 과정 전 초반에 데이터를 입력하는 프로세스가 필요하다고 생각했습니다 따라서 부품별 상태를 나누고 초반 프로세스에 데이터 입력 단계를 넣는 것이 어떨까 제안했습니다 저희 부서에서는 긍정적인 반응이었지만 다른 생산라인에 계신 매니저님께서는 작업자 교육부터 라인 재배치 작업지시 문서 작업 등 많은 일이 늘어난다고 하셨습니다 이런 변화 하나가 전체 생산라인에 미치는 영향이 크다는 것을 깨닫게 되어 이를 개선하면서 생산 효율을 최대한 떨어뜨리지 않기 위해 노력했습니다 각 라인과 회의를 하며 입력방식을 어떤 식으로 하고 화면을 구성해야 할지 고민하여 스캔 시 모델별 부품 정보가 나오고 그에 따른 상태를 각기 나누어 체크 박스 형식으로 구성하여 손쉽게 상태를 파악하고 입력하도록 하였습니다 또한 새 파트와 재생 파트별 숫자를 부여하여 조립 후 스캔 시 파트 넘버를 넣는 프로세스도 추가하였습니다 그 결과 망가진 스마트폰 중에서 사용할 수 있는 부품의 양과 조립 시 얼마나 어느 파트를 새로 구매하여 사용했는지 파악할 수 있었습니다 그 후 가격과 수량 데이터를 이용하여 비용을 계산하고 최종적으로 보고서까지 만들었습니다 그 근거자료를 통해 보험회사 측과의 타협도 잘 해결할 수 있었고 회사의 비용 및 수익 파악도 용이 해졌습니다
"speclist",신한대학교 ,3.2,3,성장과정컴퓨터 고장의 원인을 찾아 나가는 과정에서 기계에 대한 흥미가 생겼습니다초등학교 시절 처음으로 컴퓨터를 가지게 되었을 때 처음부터 컴퓨터에 흥미가 있었던 것은 아니었습니다 컴퓨터를 다루는 방법을 몰랐기 때문에 자주 고장이 났고 컴퓨터를 수리해도 또다시 금방 고장이 나곤 했습니다 컴퓨터에만 매달리다 보니 부모님께서는 공부를 이유로 컴퓨터를 고쳐주지 않으셨습니다 그래서 컴퓨터를 하고 싶은 마음에 혼자 문제를 해결해 보고자 몰래 피시방에 가서 증상과 해결방법들을 찾아보았고 학교 도서관에 가서도 컴퓨터 서적을 찾아보면서 왜 고장이 나고 어떻게 컴퓨터를 고쳐야 하는지 알아보았습니다 그러한 노력은 컴퓨터에 대한 지식을 늘게 하면서 사용자의 습관에 따라 고장이 날 수 있다는 것을 알게 되었습니다 그리고 웜 바이러스에 컴퓨터가 감염되었다는 사실을 알게 되었습니다 특정 폴더에 있는 특정 파일을 삭제하면 해당 증상이 없어진다는 치료법을 찾게 되어 약 2주 만에 바이러스를 치료하고 정상적으로 컴퓨터를 되돌려 놓았습니다 그 기쁨이 원동력이 되어 컴퓨터에 흥미를 느끼게 된 계기가 되었고 그 이후 컴퓨터만이 아니라 기계에 관해 관심을 가지고 다루는 것을 좋아하게 되었으며 이러한 관심은 광운전자고등학교에 이어 대학교 또한 공학계열로 진학하게 되었습니다 이후 관련 실습 중 아두이노를 이용하여 간단한 프로그래밍과 회로 부품 등을 실제로 연결하여 실제 작동하고 제어하는 기계를 만들었습니다 간단한 작품이었지만 단순히 프로그래밍만 하던 것과 실제 기계를 제어하는 것에 대해 차이를 알게 되었고 이러한 흥미는 순수하게 컴퓨터 프로그래밍보다는 기계를 조작하고 제어해보고 싶은 마음이 생기게 되어 개발보다는 회로 선로 기계에 대한 진로를 정하게 된 계기가 되었습니다성격의 장단점한 가지 일에 몰입하여 문제를 해결하고 한정된 시간 안에 일을 해결하는 임기응변흥미나 관심이 있는 분야는 몰입해서 결과를 만들어 내고 문제를 해결해 내는 강점이 있습니다 처음 배우는 프로그램 언어를 이용하여 프로그램을 개발하는 2인 팀 프로젝트가 있었습니다 수업시간이 부족해서 기초적인 부분은 생략하고 원리도 모르는 상태에서 바로 실습을 하면서 아무리 작업을 해도 앞으로 나아가지 못하는 상황이 발생했습니다 결국 최종 발표 1주일 전에 기존에 했던 개발을 모두 뒤엎고 다시 시작해야 했습니다 8주 동안 진행해야 하는 것을 단 1주일 만에 완성해야 하는 최악의 상황이었습니다 하지만 포기하지 않고 원리와 실무를 동시에 학습하고 적용해가면서 주말 구분 없이 밤을 새워가면서 처음부터 다시 작업하였고 주어진 시간 안에 과제를 완료하였습니다 포기할 수 밖에 없었던 상황에서 포기하지 않고 끝까지 하고자 했던 의지가 불가능했던 것을 가능하게 바꾼 의미 있는 경험이었습니다제 단점은 화를 잘 내지 못하고 잘 참아내는 성격입니다 그러나 이러한 점이 오히려 회사생활에 잘 적응할 수 있다고 생각되어 장점으로 승화시키고자 합니다 또한 이러한 점을 해소하기 위해 저는 주로 여행을 다니는 것을 좋아합니다 군 시절 복무를 하면서 전역을 하면 꼭 가보고 싶은 곳들을 정하였고 전역 후 대학교 방학 때 혼자 여행을 떠나서 약속을 실천하였습니다 그중에서도 혼자 5박 6일 동안 전국 내일로 여행을 다녀온 적이 있었는데 혼자 계획하고 다니는 것이 내 앞으로의 인생과 같다는 것을 경험하게 된 좋은 계기가 되었습니다 또한 맛집을 다니는 것을 좋아하는데 매주는 아니지만 한 달에 한 번 정도는 맛집에 가서 맛있는 음식을 먹으면서 그동안 쌓인 스트레스를 풀고자 노력하고 있습니다생활신조내일은 어제보다 더욱더 발전한 사람이 되기 위해 매사 배우는 자세와 응용하는 자세로 노력하자제 생활신조는 항상 저 자신을 되돌아보며 내일은 오늘보다 더 발전한 사람이 되고자 노력해왔습니다 하지만 발전해 나간다는 것은 절대 쉽지 않았고 심지어는 대학에 대한 자퇴를 고려해 본 적도 있었습니다 그렇지만 저에게 주어진 현실을 변화시키기 위해 다양한 경험을 하였습니다 그러다가 대학교 시절 과제를 하면서 처음으로 노력에 대한 대가를 받았던 적이 있었는데 기말고사 대체 과제로 실제 프로그램을 만드는 과제가 있었습니다 처음에는 진행이 잘 되다가 마지막에 한 부분을 출력하고 싶었는데 막상 실행해 보니 의도와는 다르게 출력되었습니다 코드를 아무리 살펴봐도 논리적으로 이상이 없어 보였습니다 다른 시험일정이 임박하지만 이것만은 해결하고 싶다는 오기가 생겨서 끝까지 오류에 매달렸고 코딩에서 오자 하나를 발견하고 수정을 한 후에야 문제를 해결할 수 있었습니다 비록 지금 시점에서 보면 정말 별것 아니지만 그 당시에는 처음으로 내가 정말로 한계를 뛰어넘는 노력을 해서 문제를 해결하였고 이때의 기쁨은 제가 여기에 남아있게 된 한 원동력이 되었고 다음에도 더 어려운 문제를 해결함에 있어 경험이 있어 더 쉽게 해결을 할 수 있게 되었습니다취업을 위해 준비 한 것졸업 후 진로 결정을 위하여 주기적인 박람회에 참석하였습니다저의 진로 결정을 위해 대학교에 다니면서도 꾸준하게 IT 관련 정보 등을 찾고 최신 기술 동향 등을 수집하기 위해 삼성 코엑스 혹은 일산 킨텍스에서 주기적으로 열리는 기술 박람회에 참석하여 IT 업계의 전반적인 최신 기술 동향들을 보아왔습니다 또한 사회생활을 함에 있어 교양적인 부분 또한 필요하기에 주기적으로 사회적인 이슈 등을 찾아보면서 노력을 하였습니다또한 단순히 본 것만으로 끝나는 것이 아니라 동기생들에게 거기에서 알게 되었던 지식을 공유하고 뿐만 아니라 이번에 진행하였었던 졸업프로젝트에도 적용하게 되었던 좋은 아이디어가 되었었습니다입사 후 포부핵심인재가 되어 귀사의 소중한 인재가 되겠습니다제가 귀사의 한 일원으로 입사하게 된다면 단기적으로 가장 기초 중의 기초인 막내로서의 해야 할 일들을 선배들에게 배우면서 최우선으로 수행하겠습니다 그렇기 위해 최우선으로 관련 업무 및 관련된 자격증을 취득할 것이며 이후 시간이 지나 저에게 어느 정도 경력이 생겨서 업무에 대한 지식이 생긴다면 업무 경험을 바탕으로 하여 회사에 도움이 되는 아이디어를 제안하고 가만히 있는 것이 아닌 발전 해 나가면서 변화에 대해 대처해 나갈 것이며 먼저 근무중이신 선배님들과 앞으로 들어올 후배들과 팀워크를 이루고 핵심 인재가 되어 귀사를 이끌어가는 핵심인재가 되기 위해 노력하겠습니다
